toIsContract_0,toIsContract_1,blockNumber,timestamp,value,gasLimit,gasPrice,gasUsed,isError
0,1,696109,1450192137,1.0,250000,52000000000.0,186446,0
1,0,696747,1450202776,5.15e+18,22050,50000000000.0,21000,0
1,0,696179,1450193294,1.05e+18,90000,50000000000.0,21000,0
0,1,697405,1450214020,0.0,90000,57661658451.0,90000,1
0,1,696466,1450198334,1.0,250000,52000000000.0,186446,0
1,0,696637,1450201115,1.01e+18,90000,59838409469.0,21000,0
0,1,696388,1450196992,1.0,250000,52000000000.0,186446,0
0,1,697405,1450214020,0.0,90000,57661658451.0,59690,0
0,1,696762,1450203057,1.0,250000,52000000000.0,186318,0
1,0,697304,1450212138,1.18e+18,21000,60000000000.0,21000,0
0,1,697419,1450214339,0.0,90000,56024213625.0,90000,1
0,1,696729,1450202525,1.0,250000,52000000000.0,186318,0
0,1,696666,1450201595,1.0,250000,52000000000.0,186382,0
0,1,697403,1450213978,0.0,90000,57661658451.0,90000,1
0,1,697221,1450210521,1.0,250000,52000000000.0,186446,0
1,0,697380,1450213449,2.16e+17,25000,50000000000.0,21000,0
0,1,697421,1450214365,0.0,90000,56024213625.0,90000,1
0,1,696952,1450205919,1.0,250000,52000000000.0,186446,0
0,1,696622,1450200901,1.0,250000,52000000000.0,186382,0
1,0,697258,1450211206,2.04e+18,90000,50000000000.0,21000,0
1,0,696044,1450190828,3.71e+18,21000,60000000000.0,21000,0
1,0,697182,1450209723,1.11e+19,21000,60000000000.0,21000,0
0,1,697095,1450208367,1.0,250000,52000000000.0,186446,0
1,0,697342,1450212797,3.24e+18,21000,60000000000.0,21000,0
0,1,696635,1450201104,1.0,250000,52000000000.0,45589,0
0,1,696066,1450191297,1.0,250000,52000000000.0,186446,0
0,1,696637,1450201115,1.0,250000,52000000000.0,45525,0
0,1,696321,1450195667,1.0,250000,52000000000.0,186382,0
1,0,696607,1450200664,4.97e+19,90000,50000000000.0,21000,0
1,0,697166,1450209421,7.31e+18,90000,50000000000.0,21000,0
1,0,696691,1450201927,2.77e+19,90000,50000000000.0,21000,0
0,1,696677,1450201766,1.0,250000,52000000000.0,186318,0
0,1,697386,1450213556,0.0,150000,53064977957.0,74690,0
0,1,696395,1450197117,1.0,250000,52000000000.0,186446,0
0,1,697217,1450210357,1.0,250000,52000000000.0,186382,0
1,0,696689,1450201912,1.05e+18,90000,50000000000.0,21000,0
0,1,696866,1450204657,1.0,250000,52000000000.0,186382,0
1,0,697380,1450213449,3.04e+17,25000,50000000000.0,21000,0
0,1,696909,1450205295,1.0,250000,52000000000.0,186446,0
1,0,697380,1450213449,9.82e+18,25000,50000000000.0,21000,0
1,0,697185,1450209741,6.64e+18,21000,60000000000.0,21000,0
0,1,697413,1450214172,0.0,90000,56540427731.0,90000,1
0,1,697416,1450214304,0.0,90000,56540427731.0,59754,0
0,1,696601,1450200559,1.0,250000,52000000000.0,186382,0
0,1,697407,1450214026,0.0,90000,57136937358.0,90000,1
0,1,697400,1450213885,0.0,90000,57661658451.0,90000,1
0,1,697385,1450213539,0.0,150000,53064977957.0,74690,0
0,1,697417,1450214322,0.0,90000,56540427731.0,90000,1
0,1,696635,1450201104,1.0,250000,52000000000.0,45589,0
0,1,696846,1450204420,0.0,2500000,60000000000.0,73884,0
0,1,697399,1450213863,0.0,90000,57661658451.0,90000,1
1,0,697299,1450211970,1.18e+18,90000,50000000000.0,21000,0
0,1,697386,1450213556,0.0,150000,53064977957.0,74626,0
0,1,697408,1450214044,0.0,90000,57136937358.0,90000,1
0,1,696113,1450192257,1.0,250000,52000000000.0,186446,0
0,1,696884,1450204877,1.0,250000,52000000000.0,62794,0
0,1,697399,1450213863,0.0,90000,57661658451.0,90000,1
1,0,697086,1450208186,5.04e+19,90000,50000000000.0,21000,0
0,1,696903,1450205125,1.0,250000,52000000000.0,186446,0
0,1,696970,1450206187,1.0,250000,52000000000.0,186382,0
0,1,696784,1450203388,1.0,250000,52000000000.0,186382,0
1,0,697412,1450214147,1.84e+19,25000,50000000000.0,21000,0
1,0,696186,1450193443,1.05e+18,90000,50000000000.0,21000,0
0,1,697130,1450208893,1.0,250000,52000000000.0,186446,0
1,0,696707,1450202172,6.68e+18,90000,50000000000.0,21000,0
0,1,696644,1450201253,1.0,250000,52000000000.0,186382,0
1,0,697380,1450213449,3.22e+18,25000,50000000000.0,21000,0
0,1,697405,1450214020,0.0,90000,57661658451.0,90000,1
1,0,696618,1450200835,2.02e+18,90000,50000000000.0,21000,0
0,1,697176,1450209600,1.0,250000,52000000000.0,186446,0
0,1,697019,1450207022,1.0,250000,52000000000.0,54655,0
0,1,697027,1450207236,1.0,250000,52000000000.0,186382,0
0,1,696464,1450198298,1.0,250000,52000000000.0,186382,0
1,0,696789,1450203605,5.44e+18,90000,50000000000.0,21000,0
0,1,696083,1450191740,5e+17,324373,50000000000.0,224373,0
0,1,697286,1450211721,1.0,250000,52000000000.0,186382,0
1,0,696591,1450200459,1.18e+16,90000,50000000000.0,21000,0
0,1,697312,1450212266,1.0,250000,52000000000.0,186446,0
0,1,696231,1450194090,1.0,250000,52000000000.0,186382,0
0,1,697410,1450214119,0.0,90000,56540427731.0,90000,1
1,0,697309,1450212229,1e+19,90000,50000000000.0,21000,0
0,1,696632,1450201053,1.0,250000,52000000000.0,45525,0
0,1,697337,1450212710,1.0,250000,52000000000.0,186446,0
1,0,696961,1450206074,1.27e+18,21000,60000000000.0,21000,0
0,1,697244,1450210891,1.0,250000,52000000000.0,186446,0
1,0,696961,1450206074,4.9e+17,22050,50000000000.0,21000,0
0,1,697399,1450213863,0.0,90000,57661658451.0,90000,1
0,1,697114,1450208568,1.0,250000,52000000000.0,121250,0
0,1,697415,1450214254,0.0,90000,56540427731.0,90000,1
0,1,697282,1450211636,1.0,250000,52000000000.0,186446,0
1,0,697187,1450209773,1.12e+19,21000,60000000000.0,21000,0
1,0,696380,1450196750,4.4e+21,21000,60000000000.0,21000,0
1,0,697372,1450213321,1.99e+18,90000,50000000000.0,21000,0
0,1,696133,1450192614,1.0,250000,52000000000.0,186446,0
1,0,697380,1450213449,1.06e+18,25000,50000000000.0,21000,0
0,1,697238,1450210756,1.0,250000,52000000000.0,181130,0
1,0,697391,1450213762,1.83e+18,90000,61578081924.0,21000,0
0,1,697349,1450212919,1.0,250000,52000000000.0,186318,0
0,1,697414,1450214183,0.0,90000,56540427731.0,90000,1
0,1,697418,1450214330,0.0,90000,56540427731.0,90000,1
1,0,696138,1450192695,7.77e+17,21000,50000000000.0,21000,0
1,0,696129,1450192479,1.13e+18,90000,50000000000.0,21000,0
1,0,697144,1450209195,1.78e+18,90000,50000000000.0,21000,0
1,0,696693,1450201946,1.24e+18,90000,50000000000.0,21000,0
0,1,696632,1450201053,1.0,250000,52000000000.0,45589,0
1,0,696490,1450198720,1.1e+18,21000,64690133397.0,21000,0
0,1,696750,1450202839,1.0,250000,52000000000.0,186446,0
1,0,697409,1450214113,6.82e+18,21000,73041068037.0,21000,0
1,0,697182,1450209723,2.02e+18,21000,60000000000.0,21000,0
0,1,696632,1450201053,1.0,250000,52000000000.0,45333,0
0,1,697068,1450207888,1.0,250000,52000000000.0,186446,0
1,0,697391,1450213762,5.14e+18,21000,71986792679.0,21000,0
1,0,696454,1450198079,1.82e+18,90000,50000000000.0,21000,0
0,1,696154,1450192887,1.0,250000,52000000000.0,186446,0
0,1,697215,1450210306,1.0,250000,52000000000.0,186446,0
0,1,696084,1450191750,1.0,250000,52000000000.0,186446,0
1,0,696157,1450192984,1200000000000000.0,90000,50000000000.0,22224,0
0,1,696635,1450201104,1.0,250000,52000000000.0,45589,0
1,0,696271,1450194862,2.31e+19,90000,50000000000.0,21000,0
0,1,696326,1450195805,1.0,250000,52000000000.0,186382,0
0,1,696787,1450203486,1.0,250000,52000000000.0,186446,0
0,1,696309,1450195449,1.0,250000,52000000000.0,186446,0
0,1,697141,1450209123,1.0,250000,52000000000.0,186446,0
1,0,697389,1450213624,3.09e+18,25000,50000000000.0,21000,0
0,1,696352,1450196252,1.0,250000,52000000000.0,186446,0
0,1,696080,1450191681,1.0,250000,52000000000.0,186382,0
0,1,696246,1450194321,1.0,250000,52000000000.0,186382,0
0,1,697421,1450214365,0.0,150000,66867697227.0,74754,0
1,0,696510,1450199119,1.23e+16,21000,50000000000.0,21000,0
1,0,696909,1450205295,1.06e+18,90000,50000000000.0,21000,0
1,0,696706,1450202134,5.32e+18,90000,50000000000.0,21000,0
1,0,697030,1450207290,3.54e+18,21000,60000000000.0,21000,0
0,1,696658,1450201483,1.0,250000,52000000000.0,186446,0
0,1,697411,1450214125,0.0,90000,56540427731.0,90000,1
0,1,696635,1450201104,1.0,250000,52000000000.0,45589,0
0,1,697406,1450214024,0.0,90000,57136937358.0,59690,0
0,1,696330,1450195924,1.0,250000,52000000000.0,186446,0
0,1,696506,1450199071,1.0,250000,52000000000.0,186318,0
1,0,697380,1450213449,3.06e+18,25000,50000000000.0,21000,0
1,0,697380,1450213449,2.18e+18,25000,50000000000.0,21000,0
0,1,697168,1450209460,1.0,250000,52000000000.0,186446,0
0,1,697316,1450212319,1.0,250000,52000000000.0,186254,0
0,1,696283,1450195080,1.0,250000,52000000000.0,121250,0
0,1,696870,1450204720,1.0,250000,52000000000.0,186446,0
1,0,696750,1450202839,1.01e+19,90000,50000000000.0,21000,0
0,1,697402,1450213907,0.0,90000,57661658451.0,90000,1
1,0,697394,1450213792,1.23e+18,21000,70081926594.0,21000,0
0,1,696278,1450195001,1.0,250000,52000000000.0,121250,0
0,1,696112,1450192187,1.0,250000,52000000000.0,186382,0
1,0,697390,1450213666,7.88e+17,90000,61578081924.0,21000,0
0,1,697406,1450214024,0.0,90000,57136937358.0,90000,1
0,1,697149,1450209238,1.0,250000,52000000000.0,186446,0
0,1,697404,1450213994,0.0,90000,57661658451.0,90000,1
1,0,697391,1450213762,2.37e+17,90000,61578081924.0,21000,0
1,0,697360,1450213114,1000000000000.0,90000,50000000000.0,21000,0
0,1,696276,1450194977,1.0,250000,52000000000.0,186446,0
1,0,697166,1450209421,1.19e+18,21000,60000000000.0,21000,0
1,0,697373,1450213343,1.27e+18,90000,50000000000.0,21000,0
1,0,696884,1450204877,5.41e+18,21000,60000000000.0,21000,0
0,1,696270,1450194850,1.0,250000,52000000000.0,186446,0
0,1,697399,1450213863,0.0,90000,57661658451.0,90000,1
0,1,696633,1450201067,1.0,250000,52000000000.0,45525,0
1,0,696435,1450197816,3.04e+18,90000,50000000000.0,21000,0
0,1,697398,1450213858,0.0,90000,57661658451.0,90000,1
1,0,697382,1450213478,1.51e+19,25000,50000000000.0,21000,0
0,1,697417,1450214322,0.0,90000,56540427731.0,90000,1
0,1,697402,1450213907,0.0,90000,57661658451.0,90000,1
0,1,696810,1450203939,1.0,250000,52000000000.0,186382,0
0,1,697407,1450214026,0.0,90000,57136937358.0,90000,1
0,1,697400,1450213885,0.0,90000,57661658451.0,90000,1
0,1,696898,1450205053,1.0,250000,52000000000.0,62858,0
1,0,696054,1450191042,2.2e+16,21000,50000000000.0,21000,0
0,1,696193,1450193556,0.0,3000000,50000000000.0,42447,0
0,1,696904,1450205235,1.0,250000,52000000000.0,186382,0
0,1,697037,1450207406,1.0,250000,52000000000.0,186446,0
0,1,696417,1450197518,1.0,250000,52000000000.0,186382,0
1,0,696122,1450192388,1.18e+18,90000,50000000000.0,21000,0
1,0,697380,1450213449,4.72e+17,25000,50000000000.0,21000,0
0,1,697215,1450210306,1.0,250000,52000000000.0,186446,0
0,1,697417,1450214322,0.0,90000,56540427731.0,90000,1
0,1,697405,1450214020,0.0,90000,57661658451.0,90000,1
1,0,697082,1450208115,2.2e+18,90000,50000000000.0,21000,0
0,1,697371,1450213310,1.0,250000,52000000000.0,186446,0
1,0,696991,1450206556,3e+18,21000,60000000000.0,21000,0
1,0,696079,1450191665,1.15e+18,90000,50000000000.0,21000,0
1,0,697251,1450210988,1.59e+18,90000,50000000000.0,21000,0
0,1,696635,1450201104,1.0,250000,52000000000.0,45589,0
0,1,696131,1450192528,1.0,250000,52000000000.0,186446,0
0,1,696033,1450190613,1.0,250000,52000000000.0,186254,0
0,1,697304,1450212138,1.0,250000,52000000000.0,186254,0
1,0,696718,1450202366,1.07e+19,21000,60000000000.0,21000,0
0,1,696634,1450201071,1.0,250000,52000000000.0,45589,0
0,1,697408,1450214044,0.0,90000,57136937358.0,90000,1
0,1,696636,1450201108,1.0,250000,52000000000.0,45589,0
1,0,697405,1450214020,9.5e+18,21000,75518436715.0,21000,0
0,1,696632,1450201053,1.0,250000,52000000000.0,45589,0
0,1,697303,1450212030,1.0,250000,52000000000.0,186382,0
0,1,696988,1450206505,1.0,250000,52000000000.0,186382,0
1,0,696895,1450205006,5.44e+20,90000,50000000000.0,21000,0
1,0,696058,1450191127,1.46e+18,21000,60000000000.0,21000,0
0,1,696422,1450197619,1e+18,324373,50000000000.0,224373,0
1,0,697415,1450214254,4.99e+19,50000,76093675565.0,21000,0
0,1,696514,1450199172,1.0,250000,52000000000.0,186382,0
0,1,696375,1450196668,1.0,250000,52000000000.0,186254,0
1,0,697051,1450207684,1.01e+18,21000,60000000000.0,21000,0
0,1,696366,1450196544,1.0,250000,52000000000.0,186382,0
1,0,696283,1450195080,1.08e+18,21000,60000000000.0,21000,0
0,1,697408,1450214044,0.0,90000,57136937358.0,59754,0
1,0,697403,1450213978,2.58e+18,22050,62016704658.0,21000,0
1,0,696852,1450204504,5.41e+18,90000,50000000000.0,21000,0
1,0,696719,1450202371,1.55e+19,90000,50000000000.0,21000,0
0,1,697416,1450214304,0.0,90000,56540427731.0,90000,1
1,0,696884,1450204877,1.31e+18,21000,60000000000.0,21000,0
0,1,696674,1450201745,1.0,250000,52000000000.0,186446,0
1,0,696283,1450195080,3.41e+18,21000,60000000000.0,21000,0
0,1,697401,1450213897,0.0,90000,57661658451.0,90000,1
0,1,696420,1450197599,1.0,250000,52000000000.0,186318,0
0,1,696767,1450203116,1.0,250000,52000000000.0,186446,0
1,0,697082,1450208115,1.29e+16,21000,50000000000.0,21000,0
0,1,697411,1450214125,0.0,90000,56540427731.0,59690,0
1,0,696080,1450191681,1.3e+18,21000,60000000000.0,21000,0
0,1,696636,1450201108,1.0,250000,52000000000.0,118539,0
0,1,697415,1450214254,0.0,90000,56540427731.0,90000,1
1,0,696961,1450206074,3.91e+18,90000,50000000000.0,21000,0
0,1,696499,1450198929,0.0,3000000,50000000000.0,42447,0
1,0,696784,1450203388,8.87e+18,21000,60000000000.0,21000,0
0,1,697385,1450213539,0.0,150000,53064977957.0,74690,0
0,1,697412,1450214147,0.0,90000,56540427731.0,90000,1
1,0,696803,1450203848,3.03e+18,90000,50000000000.0,21000,0
1,0,697169,1450209465,1.12e+19,90000,50000000000.0,21000,0
0,1,697403,1450213978,0.0,90000,57661658451.0,90000,1
1,0,697256,1450211181,1.53e+18,21000,60000000000.0,21000,0
0,1,697401,1450213897,0.0,90000,57661658451.0,90000,1
0,1,697417,1450214322,0.0,90000,56540427731.0,59754,0
0,1,697403,1450213978,0.0,90000,57661658451.0,90000,1
1,0,696138,1450192695,1e+18,90000,50000000000.0,21000,0
1,0,696068,1450191356,8370000000000000.0,21000,50000000000.0,21000,0
0,1,696344,1450196143,1.0,250000,52000000000.0,186382,0
1,0,696286,1450195094,1.03e+18,21000,60000000000.0,21000,0
0,1,697116,1450208621,1.0,250000,52000000000.0,186446,0
0,1,696290,1450195146,1.0,250000,52000000000.0,186382,0
1,0,696203,1450193647,1.04e+18,21000,60000000000.0,21000,0
0,1,696046,1450190976,1.0,250000,52000000000.0,186382,0
0,1,697387,1450213590,0.0,150000,53064977957.0,74690,0
0,1,696718,1450202366,1.0,250000,52000000000.0,186446,0
0,1,696086,1450191836,1.0,250000,52000000000.0,186446,0
0,1,697121,1450208690,1.0,250000,52000000000.0,186446,0
0,1,696345,1450196166,1.0,250000,52000000000.0,186446,0
0,1,697398,1450213858,0.0,90000,57661658451.0,90000,1
0,1,696735,1450202636,1.0,250000,52000000000.0,186446,0
1,0,696701,1450202085,3.75e+19,21000,60000000000.0,21000,0
0,1,696184,1450193408,0.0,2500000,60000000000.0,206545,0
0,1,696296,1450195258,1.0,250000,52000000000.0,186446,0
0,1,696580,1450200202,1.0,250000,52000000000.0,186382,0
0,1,696506,1450199071,1.0,250000,52000000000.0,186382,0
1,0,697372,1450213321,3.64e+18,90000,50000000000.0,21000,0
0,1,697386,1450213556,0.0,150000,53064977957.0,74690,0
0,1,696584,1450200345,1.0,250000,52000000000.0,186446,0
1,0,696873,1450204768,1.29e+18,90000,50000000000.0,21000,0
1,0,696747,1450202776,1.15e+19,90000,50000000000.0,21000,0
1,0,697403,1450213978,5.2e+18,22050,62016704658.0,21000,0
1,0,696702,1450202094,2.01e+17,90000,50000000000.0,21000,0
0,1,696185,1450193419,0.0,200000,50000000000.0,58994,0
0,1,696724,1450202464,1.0,250000,52000000000.0,186318,0
0,1,696398,1450197168,1.0,250000,52000000000.0,186446,0
0,1,696306,1450195409,1.0,250000,52000000000.0,186382,0
0,1,697087,1450208207,1.0,250000,52000000000.0,186446,0
0,1,696145,1450192740,1.0,250000,52000000000.0,186318,0
1,0,696204,1450193693,4.96e+18,21000,60000000000.0,21000,0
0,1,697076,1450208043,1.0,250000,52000000000.0,186446,0
1,0,696947,1450205866,4.9e+17,22050,50000000000.0,21000,0
0,1,696204,1450193693,1.0,250000,52000000000.0,186446,0
0,1,697079,1450208083,1.0,250000,52000000000.0,186446,0
0,1,696879,1450204829,1.0,250000,52000000000.0,94987,0
0,1,696629,1450201018,1.0,250000,52000000000.0,45589,0
1,0,697372,1450213321,2.6e+18,90000,50000000000.0,21000,0
1,0,697380,1450213449,6.34e+17,25000,50000000000.0,21000,0
1,0,697372,1450213321,5.88e+18,21000,60000000000.0,21000,0
1,0,696509,1450199111,1.03e+18,22050,50000000000.0,21000,0
0,1,697089,1450208270,1.0,250000,52000000000.0,121250,0
0,1,696635,1450201104,1.0,250000,52000000000.0,45461,0
1,0,696691,1450201927,1.09e+18,90000,50000000000.0,21000,0
0,1,697417,1450214322,0.0,90000,56540427731.0,90000,1
0,1,697387,1450213590,0.0,150000,53064977957.0,74626,0
0,1,697420,1450214360,0.0,90000,56024213625.0,90000,1
0,1,696725,1450202484,1.0,250000,52000000000.0,186446,0
0,1,697169,1450209465,1.0,250000,52000000000.0,186446,0
1,0,696837,1450204307,6.08e+18,90000,50000000000.0,21000,0
0,1,696632,1450201053,1.0,250000,52000000000.0,45525,0
1,0,697390,1450213666,6.98e+18,21000,72586370105.0,21000,0
0,1,696374,1450196610,1.0,250000,52000000000.0,186382,0
1,0,696664,1450201558,8270000000000000.0,21000,50000000000.0,21000,0
1,0,697394,1450213792,2.04e+19,25000,50000000000.0,21000,0
1,0,697372,1450213321,1.17e+19,90000,50000000000.0,21000,0
1,0,697415,1450214254,1000000000000000.0,90000,20000000000000.0,21000,0
1,0,697372,1450213321,1.25e+17,90000,50000000000.0,21000,0
1,0,697171,1450209487,5.19e+18,22050,50000000000.0,21000,0
0,1,697178,1450209655,1.0,250000,52000000000.0,186446,0
0,1,696407,1450197346,1.0,250000,52000000000.0,186446,0
1,0,696920,1450205464,4.64e+18,21000,60000000000.0,21000,0
0,1,696627,1450200997,1.0,250000,52000000000.0,118539,0
0,1,697074,1450208014,1.0,250000,52000000000.0,186446,0
1,0,696107,1450192118,1.13e+18,90000,50000000000.0,21000,0
0,1,697385,1450213539,0.0,150000,53064977957.0,74754,0
1,0,697130,1450208893,4.95e+18,21000,60000000000.0,21000,0
0,1,696632,1450201053,1.0,250000,52000000000.0,45589,0
1,0,696449,1450197960,3.11e+18,90000,50000000000.0,21000,0
1,0,696768,1450203142,1.95e+19,22050,50000000000.0,21000,0
0,1,696632,1450201053,1.0,250000,52000000000.0,45525,0
1,0,696321,1450195667,4.99e+18,41000,50000000000.0,21000,0
0,1,697398,1450213858,0.0,90000,57661658451.0,90000,1
0,1,696135,1450192654,1.0,250000,52000000000.0,186446,0
1,0,696703,1450202107,1.6e+18,21000,60000000000.0,21000,0
0,1,696227,1450194035,0.0,200000,50000000000.0,58994,0
0,1,696632,1450201053,1.0,250000,52000000000.0,45589,0
0,1,696693,1450201946,1.0,250000,52000000000.0,62794,0
1,0,697282,1450211636,1.2e+18,21000,60000000000.0,21000,0
0,1,696919,1450205448,0.0,200000,50000000000.0,58994,0
0,1,696347,1450196182,1.0,250000,52000000000.0,181382,0
0,1,696635,1450201104,1.0,250000,52000000000.0,45397,0
0,1,696725,1450202484,1.0,250000,52000000000.0,186446,0
0,1,697132,1450208903,1.0,250000,52000000000.0,186382,0
1,0,697165,1450209396,5.33e+18,90000,50000000000.0,21000,0
0,1,696543,1450199585,0.0,90000,50000000000.0,28172,0
1,0,697390,1450213666,5.58e+17,90000,61578081924.0,21000,0
0,1,697407,1450214026,0.0,90000,57136937358.0,59690,0
0,1,697398,1450213858,0.0,90000,57661658451.0,90000,1
0,1,696736,1450202650,1.0,250000,52000000000.0,186446,0
0,1,697409,1450214113,0.0,90000,56540427731.0,90000,1
0,1,697304,1450212138,1.0,250000,52000000000.0,186382,0
0,1,696177,1450193269,1.0,250000,52000000000.0,181318,0
0,1,696075,1450191594,1.0,250000,52000000000.0,186382,0
0,1,697415,1450214254,0.0,90000,56540427731.0,90000,1
0,1,697385,1450213539,0.0,150000,53064977957.0,74690,0
0,1,696117,1450192327,1.0,250000,52000000000.0,186446,0
0,1,696986,1450206462,1.0,250000,52000000000.0,186446,0
1,0,697412,1450214147,1.24e+18,21000,78179487301.0,21000,0
0,1,697372,1450213321,2.44e+18,90000,50000000000.0,29244,0
1,0,696861,1450204628,4.97e+18,41000,50000000000.0,21000,0
0,1,696329,1450195853,1.0,250000,52000000000.0,186382,0
1,0,697265,1450211381,1.2e+18,90000,50000000000.0,21000,0
0,1,697385,1450213539,0.0,150000,53064977957.0,74754,0
0,1,696834,1450204234,0.0,90000,50000000000.0,41877,0
1,0,696185,1450193419,2.02e+18,21000,50000000000.0,21000,0
1,0,697403,1450213978,4.99e+17,22050,62016704658.0,21000,0
0,1,696799,1450203787,1.0,250000,52000000000.0,186446,0
1,0,697025,1450207121,1.03e+18,90000,50000000000.0,21000,0
1,0,697391,1450213762,1.2e+17,90000,61578081924.0,21000,0
0,1,696275,1450194937,1.0,250000,52000000000.0,186382,0
1,0,697391,1450213762,6.27e+18,21000,71986792679.0,21000,0
1,0,696172,1450193202,1.07e+18,90000,50000000000.0,21000,0
0,1,697244,1450210891,1.0,250000,52000000000.0,186318,0
0,1,696987,1450206491,1.0,250000,52000000000.0,186382,0
0,1,696624,1450200952,1.0,250000,52000000000.0,186446,0
0,1,696039,1450190746,1.0,250000,52000000000.0,186382,0
0,1,696682,1450201873,1.0,250000,52000000000.0,186382,0
1,0,697036,1450207320,3.13e+18,90000,50000000000.0,21000,0
0,1,697410,1450214119,0.0,90000,56540427731.0,90000,1
1,0,696135,1450192654,1.16e+18,90000,50000000000.0,21000,0
0,1,696142,1450192709,1.0,250000,52000000000.0,186382,0
0,1,697190,1450209907,1.0,250000,52000000000.0,186318,0
1,0,697372,1450213321,1.17e+17,90000,50000000000.0,21000,0
0,1,696232,1450194129,1.0,250000,52000000000.0,186446,0
0,1,696752,1450202888,1.0,250000,52000000000.0,186446,0
0,1,696200,1450193635,1.0,250000,52000000000.0,186382,0
0,1,696984,1450206363,1.0,250000,52000000000.0,186446,0
0,1,697404,1450213994,0.0,90000,57661658451.0,90000,1
1,0,697391,1450213762,8.05e+17,90000,61578081924.0,21000,0
0,1,696486,1450198663,1.0,250000,52000000000.0,186446,0
1,0,696830,1450204204,1.14e+18,90000,50000000000.0,21000,0
0,1,697400,1450213885,0.0,90000,57661658451.0,90000,1
0,1,697408,1450214044,0.0,90000,57136937358.0,90000,1
0,1,696465,1450198302,1.0,250000,52000000000.0,186446,0
0,1,696268,1450194820,1.0,250000,52000000000.0,186382,0
0,1,696059,1450191181,1.0,250000,52000000000.0,186382,0
0,1,696941,1450205700,1.0,250000,52000000000.0,186446,0
0,1,697413,1450214172,0.0,90000,56540427731.0,90000,1
0,1,697417,1450214322,0.0,90000,56540427731.0,90000,1
1,0,697399,1450213863,8.89e+18,21000,67775108052.0,21000,0
1,0,697280,1450211604,2.3e+18,21000,60000000000.0,21000,0
0,1,696788,1450203601,1.0,250000,52000000000.0,186446,0
1,0,697326,1450212481,4.96e+18,21000,60000000000.0,21000,0
0,1,696635,1450201104,1.0,250000,52000000000.0,45589,0
0,1,696095,1450191937,1.0,250000,52000000000.0,186382,0
0,1,697385,1450213539,0.0,150000,53064977957.0,74754,0
1,0,697051,1450207684,1.21e+18,21000,60000000000.0,21000,0
0,1,696719,1450202371,1.0,250000,52000000000.0,186446,0
1,0,696701,1450202085,2.11e+19,21000,60000000000.0,21000,0
0,1,697404,1450213994,0.0,90000,57661658451.0,90000,1
1,0,696984,1450206363,3e+18,90000,50000000000.0,21000,0
0,1,696636,1450201108,1.0,250000,52000000000.0,45589,0
1,0,696133,1450192614,1.05e+18,90000,50000000000.0,21000,0
0,1,696175,1450193227,1.0,250000,52000000000.0,186382,0
1,0,697380,1450213449,3.39e+19,25000,50000000000.0,21000,0
0,1,697410,1450214119,0.0,90000,56540427731.0,90000,1
1,0,697224,1450210549,1.48e+18,90000,50000000000.0,21000,0
0,1,697130,1450208893,1.0,250000,52000000000.0,121250,0
0,1,697204,1450210114,1.0,250000,52000000000.0,36899,0
0,1,697018,1450206942,1.0,250000,52000000000.0,186446,0
0,1,697166,1450209421,1.0,250000,52000000000.0,186446,0
0,1,696345,1450196166,0.0,1000000,50000000000.0,173426,0
0,1,697074,1450208014,1.0,250000,52000000000.0,186382,0
0,1,696375,1450196668,1.0,250000,52000000000.0,95051,0
0,1,697103,1450208471,1.0,250000,52000000000.0,186446,0
1,0,696722,1450202416,1.48e+16,21000,50000000000.0,21000,0
1,0,697160,1450209329,2.6e+18,90000,50000000000.0,21000,0
0,1,697224,1450210549,1.0,250000,52000000000.0,186446,0
1,0,697382,1450213478,1.27e+18,90000,55499999998.0,21000,0
0,1,697414,1450214183,0.0,90000,56540427731.0,90000,1
0,1,697407,1450214026,0.0,90000,57136937358.0,90000,1
0,1,697121,1450208690,1.0,250000,52000000000.0,186254,0
0,1,697172,1450209500,0.0,150000,50000000000.0,59626,0
0,1,696088,1450191860,1.0,250000,52000000000.0,186382,0
1,0,696869,1450204712,6.04e+18,90000,50000000000.0,21000,0
0,1,696077,1450191641,1.0,250000,52000000000.0,186446,0
0,1,696416,1450197487,1.0,250000,52000000000.0,186446,0
0,1,697406,1450214024,0.0,90000,57136937358.0,59626,0
0,1,697386,1450213556,0.0,150000,53064977957.0,74690,0
0,1,696669,1450201676,1.0,250000,52000000000.0,186382,0
1,0,696928,1450205599,3.9e+18,90000,50000000000.0,21000,0
0,1,697105,1450208487,1.0,250000,52000000000.0,186446,0
0,1,697411,1450214125,0.0,90000,56540427731.0,90000,1
1,0,697130,1450208893,2.6e+18,21000,60000000000.0,21000,0
0,1,697419,1450214339,0.0,90000,56024213625.0,90000,1
1,0,696766,1450203088,4.99e+18,41000,50000000000.0,21000,0
0,1,696483,1450198623,1.0,250000,52000000000.0,186446,0
0,1,696462,1450198232,0.0,2500000,60000000000.0,73884,0
1,0,696720,1450202395,3.04e+18,21000,60000000000.0,21000,0
0,1,697409,1450214113,0.0,90000,57136937358.0,90000,1
1,0,696308,1450195433,1.67e+18,90000,50000000000.0,21000,0
0,1,696506,1450199071,1.0,250000,52000000000.0,186446,0
1,0,697341,1450212741,2.97e+20,90000,50000000000.0,21000,0
1,0,697391,1450213762,3.19e+18,21000,71986792679.0,21000,0
0,1,696926,1450205577,0.0,2500000,60000000000.0,73878,0
